intentRecognized,intentScore,inputSentence,spellcheckedSentence,spellingErrors,luisSpellCheck,allEntitiesRecognized,numberEntities,originCity,destinationCity,budget,startDate,numberChildren,numberAdults
true,0.995563865,"the budget ids runbning low.. onlhy gort dlollars 4756, let mde ldeave saturday, i'm stuck with  seven sons, ibn additipon we hsave five aged people. ",,true,false,false,4,,,false,true,true,true
true,0.392232418,"i'm stuck wkith  nihne sons, the budfget is running low.. onply gpot usfd 4321, i'm stuck with temn mature persons, wre wqanna go tomorrow. ",,true,false,false,4,,,false,true,false,false
true,0.9946352,"i goyt lots of money, tio be ptrecise usd 759, wwe wabnt to fly up to bhisho we wzanna gpo january, cahn we depzart ffrom jloliet ",,true,true,false,4,false,true,false,true,,
true,0.981964231,"czan i glo ffrom olatjhe wwe only have 4217 pounds, muy destination is beibei we wamnna go due december. ","can i go from olathe wwe only have 4217 pounds, muy destination is beibei we wamnna go due december. ",true,true,false,4,false,false,true,false,,
true,0.9254387,"is tghere ahny way to teravel friom vejaklpur how about gnbp 3509, wamnt to gpo january, to go to santa cpoloma dwe gramenet ",,true,true,false,4,false,false,false,true,,
true,0.860514,"lwet uas gio in tjhe vincinity of february, how agbout € 3443, is thetre a folight that leaves kamlpala i wsant tlo flhy up to zhenzhou ",,true,true,false,4,false,false,true,false,,
true,0.8878963,"cabn we deopart ffrom szamara can we depart from ostrava majke syure thre ddeparture dqate is ihn the vincinity of february, how about gblp 1953. ",,true,true,false,4,false,false,false,false,,
true,0.962539434,"is thefre a flkight tghat leaves burgas the budfget is rjunning low.. only got 3551 €, i wsant tio leave fofr september, ahnd to add wre want to gpo to praia granfde ",,true,true,false,4,false,false,true,false,,
true,0.9799683,"i goyt lots orf money, to be precise doollars 2217, i wanyt to fly ferom bzaku can we depqart from cileungsir ensure depargture ias sometkime january. ",,true,true,false,4,false,true,false,true,,
true,0.9799053,"how ablout 4407 £, i wsanna go july foer sure, czan we fkly from ocxford i want tpo fly uop to klaten ",,true,true,false,4,false,false,true,false,,
true,0.986876547,"ldet us gpo saturday, we wabnna go all out, we glot eyuro 2457, can i drepart from saint-louis tpo hekihe ","let us gpo saturday, we wanna go all out, we glot eyuro 2457, can i drepart from saint-louis tpo hekihe ",true,true,false,4,false,false,false,true,,
true,0.957486033,"i only hqave pounds 128, can wde fply ftrom zenica we absolutely must lreave yesterday, can i depart from wjuxue ","i only have pounds 128, can we fly from zenica we absolutely must lreave yesterday, can i depart from wjuxue ",true,true,false,4,false,false,false,true,,
true,0.996413469,"czan we fkly from jui paraná we szaved up used 4705, wqant tlo go january, to go to gaozhoju ","can we fly from jui parana we saved up used 4705, wqant tlo go january, to go to gaozhoju ",true,true,false,4,false,false,false,true,,
true,0.9646779,"ids there ahny way tio teravel ffrom tereasina we wanna go tuesday, muy destinatiobn is khobar how about ¥ 18500. ","is there any way to travel from teresina we wanna go tuesday, muy destinatiobn is khobar how about ¥ 18500. ",true,true,false,4,false,true,true,true,,
true,0.9413467,"my destinatoion ias bdellary my budgret is 4865 gbp, i wqant tlo go next friday, can wde depart from bielerfeld ","my destination ias bellary my budget is 4865 gbp, i wqant tlo go next friday, can wde depart from bielerfeld ",true,true,false,4,false,false,true,true,,
true,0.902225554,"mty bufdget ids 1438 jpy, ensure departure is sometime january, is there any wsay tio tfravel from khabarovsk vtoroy to psatna ",,true,true,false,4,false,false,true,true,,
true,0.999506354,"hiow about $ 2941, i wqant tio fly frokm gyuelph i want to leave tomorrow, to araçatuba ","how about $ 2941, i want to fly from guelph i want to leave tomorrow, to araçatuba ",true,true,false,4,false,true,true,true,,
true,0.9290412,"to sungsai petani we abspolutely mjust leave yesterday, does this budget suffice: € 4511, ias tghere a flitght thayt leaves tzauranga ",,true,true,false,4,false,false,true,true,,
true,0.9596066,"iws there anuy way tlo travwel from yeosu our budgegt jpy 1308, ensurre depqarture is sometime friday, to gklendale ","iws there any way to travel from yeosu our budget jpy 1308, ensurre depqarture is sometime friday, to gklendale ",true,true,false,4,true,false,false,true,,
true,0.7660206,"csan i deparyt from québec can i gio from moiskolc gotta lweave ibn tnhe vincinity of february, our biudget eur 4670. ",,true,true,false,4,false,true,false,false,,
true,0.714509368,"iws there a flight thart leaves rafaḩ we wzanna gpo all out, i glot dollars 1510, gotta lweave in april, i wanrt tio fly ulp to changde ",,true,true,false,4,true,false,false,false,,
true,0.8953909,"my destination ias giuadalajara can i gpo from ploieşti mqake sure tjhe depqarture dsate is friday, we wanna go akll out, i glot eurio 4208. ",,true,true,false,4,false,false,false,true,,
true,0.9893592,"maybe it's good tlo mebntion i hafve  6 sons, to gio to gojra ids thetre anty way to travel ftrom kingston tghe budget is runnihng low.. omnly gogt 4565 pounds. ",,true,true,false,4,false,true,true,,true,
true,0.999784,"cqan we go frokm faridabad thde budget iws running low.. ohnly got 3668 $, i want tio fly ulp to biudapest iii. kerület maybe it's goosd to mention i hqave  7 sons. ",,true,true,false,4,true,false,true,,true,
true,0.982083142,"wwe want tio fly ftrom randburg ihn addition we havde  6 newborns, mhy budget iws £ 1571, my destinsation is malkajgiri ","wwe want tio fly from randburg in addition we have  6 newborns, my budget iws £ 1571, my destinsation is malkajgiri ",true,true,false,4,false,true,true,,true,
true,0.9887583,"iws there anhy wsay to ttravel from al maḩallah al kubrá in adsdition wre have  four newborns, mty bjudget is ¥ 373100, my destination is wiuzhou ",,true,true,false,4,true,false,true,,true,
true,0.9812262,"does tghis budget suffice: jlpy 1783, thde trilp needs tio bre acfcommodated  for  9 kids, can i fly from takaoka to gpo to souik ahras ",,true,true,false,4,false,false,false,,true,
true,0.7877043,"tpo gpo to tulabncingo is therde a flight tnhat leaves santa rita i are sytuck with  7 sons, i brolke my piggy banjk aned giot  1733 jpy. ",,true,true,false,4,false,false,true,,true,
true,0.9931211,"ids there a flight tjhat lweaves southampton maybe it's gpood tpo mentiobn i hacve  10 children, i want to fly uop to fafridabad how about 3740 yen. ",,true,true,false,4,true,false,true,,true,
true,0.984059453,"matybe it's gpood tlo mwention i hacve  8 newborns, we brioke mhy pitggy bank and gpot  usd 1671, to pohqang can we depart from suriāpet ",,true,true,false,4,false,false,false,,true,
true,0.9993872,"maybre it's giood tpo mention wde hzave  9 children, can we fly frojm tembisa can i dwepart from santos tghe budgret ids runnking low.. only got yen 1374. ",,true,true,false,4,false,false,false,,true,
true,0.99886626,"my destination ids lahad datu ibn afddition i havwe  4 youngsters, can wde foly frpom ha'il we saved up $ 2059. ","my destination ids lahad datu ibn addition i have  4 youngsters, can wide foley from ha'il we saved up $ 2059. ",true,true,false,4,false,true,true,,true,
true,0.9978387,"is thwere a fklight that ldeaves azcaopotzalco imn addition we hafve  ten youngsters, abnd tlo add we want to go to torrejón de ardoxz we broke mty pigguy bqank and got  3651 £. ",,true,true,false,4,false,false,true,,true,
true,0.897627354,"cqan i depart ffrom ‘ibrī muy destination ids zugló wwe are stuck with  tswo children, i gpot lotas of money, to bde precise 1967 usd. ",,true,true,false,4,false,false,true,,false,
true,0.987107158,"i wqant tio fkly from dharān msaybe it's good to mention i have  6 newborns, my bjudget ias 648 dollars, can i deparyt from naberezghnyye chelny ",,true,true,false,4,true,false,true,,true,
true,0.993096,"i wamnt tlo fly ftrom nagasalki wwe want to fly up to taytsay tghe trip needs to be accommodated  fofr  10 newborns, my budget ids eurio 4940. ",,true,true,false,4,false,false,false,,true,
true,0.988863945,"aned tio add i wanrt to gpo to takaraszuka maybe it's glood to mrention wre havde  6 sons, does this budget suffice: uwsd 687, cqan we fly ffrom changwon ",,true,true,false,4,false,false,false,,true,
true,0.998733342,"tlo go to fukayachō oyur bjudget 3111 $, can we fly from rounfd rock thde trilp needs to be accommodated  flor  4 kids. ",,true,true,false,4,false,false,true,,true,
true,0.9860957,"i onoly have 956 £, ibn addition wde have  7 children, tlo bemowo cabn i fluy from sumy ",,true,true,false,4,false,false,true,,true,
true,0.930607438,"i brioke mhy piggy banik amnd got  eur 4982, thde tfrip nereds tpo be accommodated  for  6 newborns, to glo to chiang mai i wanrt to fkly from yamagatqa ",,true,true,false,4,false,true,false,,true,
true,0.9725447,"tpo mzanchester wwe got llots ogf money, to be precise 630 usd, can we fly from ḩamāh i'm styuck with  tghree sons. ",,true,true,false,4,true,false,true,,false,
true,0.9732764,"i got lots ogf money, to bre precise € 3753, czan wre deparyt frlom sjurat thsani we are stuck with  5 children, can we depart from bekqasi ",,true,true,false,4,false,false,true,,true,
true,0.9963997,"cahn wre depart ftrom södermalm ensure departuere ids siometime monday, to poinar del río maybe it's gooed to mentipon we have  9 children. ",,true,true,false,4,false,false,,true,true,
true,0.9584067,"fly sokmetime imn a cojuple of months, i'm stuck wkith  tnhree kids, camn i depart from rqangkasbitung to gpo to bamenda ",,true,true,false,4,false,true,,false,false,
true,0.8273409,"to glo to mississauga the ttrip nededs to bwe acconmmodated  fofr  eoight children, can i ddepart ffrom vladikavkaz let uws go july for sure. ",,true,true,false,4,false,true,,false,false,
true,0.9475282,"i'm stuck with  10 youngsters, tio neiue neustadt deparrture monday, iws tjhere any way to trabvel from toiowoomba ","i'm stuck with  10 youngsters, to niue neustadt departure monday, is there any way to trabvel from toiowoomba ",true,true,false,4,false,false,,true,true,
true,0.831609547,"thre triop needs tlo be accommodated  flor  onwe child, is there a flight thsat lezaves sunderlansd leyt me lesave july for sure, to gio to dongtaui ",,true,true,false,4,false,false,,false,false,
true,0.9978287,"maygbe it's good tpo mention we have  9 youngsters, willimng to dwepart next month, cqan i depart ferom ōita can i go from kursk ",,true,true,false,4,true,false,,true,true,
true,0.999736845,"msaybe it's gpood tlo mention i have  8 youngsters, and to add wwe want to go to lausanne can we go ferom wyuhu ensiure departurde is somdetime juhne if possible. ",,true,true,false,4,false,true,,false,true,
true,0.5913362,"tpo berakpan camn we depart from anchorqage the ttrip needs to bde accommodated  fior  1 newborn, make sure the departure dayte ids yesterday. ",,true,true,false,4,false,false,,true,true,
true,0.99746263,"ibn addition we habve  four youngsters, and tio adsd we wsant to glo to dudley ias tnhere any wauy to trzavel frlom changchun departjure tomorrow. ",,true,true,false,4,false,true,,true,true,
true,0.936352551,"my destination ids tesnhi old toewn is tnhere a flight tnhat leaves banjsa luka tnhe trilp ndeeds to be axccommodated  for  5 sons, i abspolutely musgt leave due december. ",,true,true,false,4,false,false,,false,true,
true,0.942928851,"ids tghere ahny wahy tpo travel from miodena wde are stucik wigth  6 daughters, want to go july fpor sure, can we depsart from san cristóbal ",,true,true,false,4,false,true,,false,true,
true,0.9446195,"the trip needs tpo bre accommodated  for  four kids, cqan wre gio ferom várzea grande can i deparrt from ofrdu willing to depart yesterday. ",,true,true,false,4,true,false,,true,true,
true,0.711509645,"we abslolutely must leave friday, tpo monghhyr ids tghere a flight that leaves prato ibn addirtion i hacve  one youngster. ","we absolutely must leave friday, tpo monghyr ids there a flight that leaves prato ibn addirtion i hacve  one youngster. ",true,true,false,4,false,false,,true,true,
true,0.9954233,"important: i havre  7 youngsters, can i fkly from namangan tlo glo to nāngloi jāt fly starting misddle orf august. ",,true,true,false,4,true,true,,false,true,
true,0.996330559,"we absolutely musrt leave sunday, we want tlo fly up to londrinqa ids tjhere any wsay to travekl ffrom kobe important: i hsave  tswo kids. ",,true,true,false,4,false,false,,true,false,
true,0.866744339,"i absolutely must leave nesxt month, tio go to thiès maybe it's goofd to menrtion i have  ninde daughters, i wamnt to fkly from ambon ",,true,true,false,4,true,false,,false,false,
true,0.9583514,"ias there amny way tpo travel from caroklina we want to lesave tuesday, important: i have  6 daughters, to gio to pāli ",,true,true,false,4,false,true,,true,true,
true,0.768536448,"gotta leave saturday, tlo vacoas thre truip needs to bre accommodated  fotr  8 daughters, can wwe fly ftrom sabn mkiguelito ","gotta leave saturday, tlo vacoas the trump needs to be accommodated  for  8 daughters, can wwe fly ftrom sabn mkiguelito ",true,true,false,4,false,false,,true,true,
true,0.9926928,"tpo cuasco csan i fly from chintgola gotta leave atround may, we aere stuck wuith  5 kids. ","tpo cusco can i fly from chingola gotta leave around may, we aere stuck wuith  5 kids. ",true,true,false,4,true,false,,true,true,
true,0.9912256,"can wwe deparrt from corlona let us gpo yesterday, i wanyt tio fly up to cadiz mahybe it's good to mwention we hqave  3 kids. ",,true,true,false,4,false,false,,true,true,
true,0.9993069,"msaybe it's goosd to mention i habve  three youngsters, i wangt to leafve next friday, i onlty have 3326 jpy, cahn wwe go ffrom kagoshima ",,true,true,false,4,false,,true,true,true,
true,0.9747618,"i'm sgtuck wirth  7 children, gotta leave sunday, iws therwe a flight thsat leaves fuzghou i broke my piggy bahnk and glot  $ 1046. ",,true,true,false,4,false,,true,true,true,
true,0.995306551,"maybwe it's good to mention wde have  sdeven daughters, csan we depart ffrom bfradford we savesd up 3325 usd, departure saturday. ",,true,true,false,4,false,,true,true,false,
true,0.9945596,"willing tpo delpart tuesday, i wanrt to fluy from polokwande in addition we havwe  eifght youngsters, i only have pounds 687. ",,true,true,false,4,false,,false,true,false,
true,0.9656858,"i are stuck wuith  4 daughters, wre wangt tio leave fpor september, can we go from guntakal junctilon dowes thids busdget suffice: 2373 eur. ",,true,true,false,4,false,,true,false,true,
true,0.9930098,"maybe it's gpood tlo mwention i hqave  7 daughters, we wanyt to leave dure december, thre byudget iws running low.. only got 152 €, is there abny way to ttravel from tarnów ",,true,true,false,4,true,,true,false,true,
true,0.9899613,"we wabnt tlo flhy from joinville tnhe terip neesds to be accommodated  for  nine children, i want to leqave yesterday, the biudget ids running low.. only got 523 €. ",,true,true,false,4,false,,true,true,true,
true,0.9173797,"we afre stucjk with  nuine kids, is there any way tio teravel frlom tokushima make sjure tghe departure datde is tuesday, hlow aboyut 1468 pounds. ",,true,true,false,4,false,,true,true,false,
true,0.9996398,"i want to flhy ferom hadabno wre wanna go for september, maybe it's goosd to mention we have  sreven sons, ouer biudget 3557 euro. ",,true,true,false,4,false,,true,false,false,
true,0.994161069,"i wanna gpo apll out, i gpot gvbp 2867, can wre depart from mbuji-mayi make siure tjhe depargture datde ids wednesday, maybe it's good to mention we have  1 newborn. ",,true,true,false,4,false,,false,true,true,
true,0.8873768,"camn we depart from rancsagua willing tpo depart nrext friday, i wahnna glo alpl out, we got ggbp 2749, ihn addition i have  9 newborns. ",,true,true,false,4,false,,false,false,true,
true,0.967472136,"hlow about £ 3802, is thwere a fklight that ldeaves jabalpur maybre it's gpood to memntion wwe have  nkine youngsters, make sure the dweparture dzate is monday. ",,true,true,false,4,false,,true,true,false,
true,0.97321403,"is there a flight that leaves suleja we aere stuclk wirth  eighgt youngsters, we ohnly havre 236500 ¥, flty startoing friday. ","is there a flight that leaves suleja we are stuck with  eight youngsters, we only havre 236500 ¥, flty startoing friday. ",true,true,true,4,true,,true,true,true,
true,0.9980188,"can i depart ferom zinder gottza leacve friday, maybe it's glood tio mention i have  temn kids, tghe budget ias runnihng low.. only got pounfds 3973. ",,true,true,false,4,false,,false,true,false,
true,0.9148515,"important: i hsave  nine daughters, camn wwe depart from deera isjmail knhan we wanna go saturday, does thiws budgeyt suffice: 1990 eur. ",,true,true,false,4,false,,true,true,true,
true,0.9631791,"we wanrt tpo go ndext friday, is there anhy way to travel from severofdvinsk ojur bjudget 599 pounds, important: i have  tswo kids. ",,true,true,false,4,false,,true,false,false,
true,0.9950178,"ids tjhere ahny way tlo travel from basingstoke mhy budget is ¥ 469400, maybe it's good to mentiomn i hqave  10 youngsters, legt me leabve fofr september. ",,true,true,false,4,true,,true,false,true,
true,0.959748,"fly startibng tomorrow, the trkip ndeeds to bre accommodated  for  two daughters, hpow about 4393 yen, cabn wwe depaert frlom bhayandar ",,true,true,true,4,true,,true,true,true,
true,0.9574333,"ias there any way tlo travel from iwaki lwet mde leavde march, i guess, tjhe bjudget is running low.. only gogt 3063 jpy, msaybe it's goofd to mwention i have  6 kids. ",,true,true,false,4,false,,true,false,true,
true,0.9995059,"how about 755 dollars, maybe it's goiod tlo mention we havde  7 children, is therre any wzay to trsavel frpom novorossiysk legt mde leavre middlde of august. ",,true,true,false,4,false,,true,false,true,
true,0.9343895,"lwet us gio tomorrow, cabn i delpart from mwanza wre wanna go all out, we got piounds 1684, thre truip nweeds to bwe accommodated  fofr  6 sons. ",,true,true,false,4,,false,false,true,true,
true,0.882207632,"the trip needs tio bre accommodated  for  7 sons, wwe broke muy piggy bqank abnd gort  gbop 2052, to glo to roxas cithy want to go juoly for sure. ",,true,true,false,4,,false,false,false,true,
true,0.9979617,"our budget 507 usd, ansd tio add wre wamnt to glo to marg‘ilon i want to lreave fpor september, important: we have  onwe son. ",,true,true,false,4,,false,true,false,false,
true,0.9940684,"tjhe byudget is runbning low.. only got £ 2284, the trip neeeds tio bde axccommodated  for  two youngsters, wre wsanna gpo nwext month, we want to foly up to ibirité ",,true,true,false,4,,false,true,false,true,
true,0.969954967,"my budget iws 737 €, important: i have  sicx kids, dweparture january, to malingzao ",,true,true,false,4,,false,true,true,false,
true,0.8579946,"i savwed uop piounds 1902, i'm srtuck with  6 sons, lwet me leave flor september, muy destination is huizhou ","i saved uop pounds 1902, i'm stuck with  6 sons, lwet me leave flor september, muy destination is huizhou ",true,true,false,4,,false,false,false,true,
true,0.9845887,"wzant tio gio muiddle of august, to go to south bosgton i'm stiuck witnh  fkive sons, how about 4993 jpy. ","want tio gio middle of august, to go to south bosgton i'm stiuck witnh  fkive sons, how about 4993 jpy. ",true,true,false,4,,false,true,true,false,
true,0.9435303,"maybde it's good tpo mentilon i hacve  5 kids, to glo to czallao wre wanna go all out, i got euer 1655, ensure departure iws sometime in a couple ogf months. ",,true,true,false,4,,false,false,false,true,
true,0.9658508,"important: we havde  nkine newborns, anfd to aedd we want to glo to kuyiv dores this budgeyt suffice: 4040 pounds, let uds go tuesday. ",,true,true,false,4,,false,true,true,false,
true,0.9865522,"tlo jining maybre it's good to mentiomn i have  4 sons, wde broke mhy piggy bank amnd got  ¥ 117000, wiolling to depatrt monday. ",,true,true,false,4,,false,true,true,true,
true,0.998458147,"tpo gio to târgu-mureş lwet us go jumne if possible, my budget iws 4303 gbp, maybe it's goosd to mention wde have  2 daughters. ",,true,true,false,4,,false,true,false,true,
true,0.934988856,"we arwe sgtuck witjh  3 daughters, our budgret $ 937, we absolutely must leave ibn a year, cqan we depart frlom kjhardah ",,true,true,false,4,,false,true,false,true,
true,0.9135116,"my budget iws ¥ 31000, the trilp neweds tlo bwe accommodated  for  5 daughters, can i depart fronm yusxi ensure departufre is somertime nwext month. ",,true,true,false,4,,false,true,false,true,
true,0.9950221,"flty sometime ihn april, i sqaved up ¥ 163900, to mascarsa important: i have  5 daughters. ","fly sometime in april, i saved up ¥ 163900, to mascarsa important: i have  5 daughters. ",true,true,false,4,,false,true,false,true,
true,0.8068176,"we brioke muy piggy bzank ahnd glot  gbp 3375, my destination is jiangyin i absolutelhy mudst lreave saturday, i are stuck with  tswo sons. ",,true,true,false,4,,false,false,true,false,
true,0.9879894,"i arde stuxck with  3 newborns, fply starting aroiund may, aned tlo add wwe want to glo to kwangmyŏng ojur budget yen 2094. ",,true,true,false,4,,false,false,false,true,
true,0.9567998,"mty byudget is 4533 dollars, i are stuclk witnh  five sons, let uds gpo yesterday, tio go to fianarantsoa ","my budget is 4533 dollars, i are stuck with  five sons, let uds gpo yesterday, tio go to fianarantsoa ",true,true,true,4,,true,true,true,true,
true,0.984684467,"tlo gpo to irapuato i are stuck with  ohne child, want to go aroubnd may, mty biudget ids 4774 €. ","tlo gpo to irapuato i are stuck with  ohne child, want to go around may, my budget ids 4774 €. ",true,true,false,4,,true,true,true,false,
true,0.9946032,"ojur budget 4220 gbp, can we dwepart ftrom mezhdurecnhensk willking to depart arouhnd may, ihn asddition i have  two newborns. ","our budget 4220 gbp, can we depart from mezhdurechensk willking to depart arouhnd may, ihn asddition i have  two newborns. ",true,true,false,4,,true,true,false,true,
true,0.9976127,"amnd tpo add i wanyt to go to jaraguá do sul woilling to deopart january, in additiohn wre havwe  nkine youngsters, ojur budget yen 1593. ",,true,true,false,4,,true,false,true,false,
true,0.962494254,"wre btroke muy piggy bank ansd got  3933 £, my destination is abobpo i want tpo fly ferom paljm bqay important: i have foufr adults. ",,true,true,false,4,false,false,true,,,false
true,0.9910994,"tio aizawl can wde go from warangakl maybe it's good to mdention i havre 8 aged people, i brolke my pigtgy bzank ahnd glot  4794 jpy. ",,true,true,false,4,false,false,true,,,true
true,0.997411966,"i want tio fly up to magufgpo poblacion i arwe sytuck wkith 5 men, doeds this budgeyt suffice: dollaers 3604, cahn i deparyt from tando allahyar ",,true,true,false,4,true,false,false,,,true
true,0.99843955,"maybe it's goosd tpo mention wre have eight agwed people, our budget ¥ 63700, to go to cluj-napoca ias tjhere a fklight tjhat leaves tdebingtinggi ",,true,true,false,4,false,false,true,,,true
true,0.997068167,"ojur byudget gbop 3626, imn addition i have sisx aged people, we want tlo fly from haarldem to allahābād ",,true,true,false,4,false,true,false,,,false
true,0.991863132,"iws therde any wauy tio travel frojm jāmuria maybe it's good to mentuion we hzave fuive maturde persons, hoqw about 1483 $, can i depafrt from piraeus ",,true,true,false,4,false,true,true,,,false
true,0.982637763,"in addirtion we havwe thrree women, we brokre my piggy bank ahnd got  usd 957, tio gio to jereaz de lsa fronterqa ids there a folight tjhat leaves basrah ",,true,true,false,4,true,false,false,,,false
true,0.9245396,"is there a fluight tnhat leaves lárisa our budget ¥ 434400, important: i habve 2 men, cqan i depart ffrom kalugza ",,true,true,false,4,true,false,true,,,true
true,0.992353261,"my bufdget ias usd 2376, cahn wde depatrt ftrom berits maybe it's good to mention i have euight matjure persons, can i depart from čačak ",,true,true,false,4,true,false,false,,,false
true,0.296810061,"is tjhere any way to travel frpom grent to gimchreon wwe broike mhy pigfgy bqank and giot  166400 ¥, in addition i have 10 men. ",,true,true,false,4,false,false,true,,,true
true,0.9774038,"i onluy have jopy 1867, can i foly ferom berytoua to sakakzah matybe it's good to mention i have tnhree mature persons. ",,true,true,false,4,false,false,false,,,false
true,0.9305598,"i brokde my pifggy bank aned glot  4507 gbp, i arre stuck wkith ten adults, cqan i depart from jpoinville can i glo from staten islsand ",,true,true,false,4,false,false,true,,,true
true,0.9890224,"cqan wde gio from palm bahy imn addituion we have tden women, tlo go to stuttgart my budgert is gbp 4773. ",,true,true,false,4,false,true,false,,,false
true,0.476214021,"does thids byudget suffice: eyuro 2841, is there a flight that leavews maju the trkip nreeds tpo be afccommodated  for 9 men, can wwe depart from amrohsa ",,true,true,false,4,false,false,false,,,true
true,0.985016465,"tio bukit mwertajam i saved uop 4166 yen, in addition i have 9 aged people, cahn wwe go frojm gkilbert ","to bukit mertajam i saved up 4166 yen, in addition i have 9 aged people, cahn wwe go frojm gkilbert ",true,true,false,4,false,false,true,,,true
true,0.9970518,"our budgwet ¥ 482500, csan wre fly friom pzaulista can we depart from cimahi in addition we habve 5 adults. ","our budget ¥ 482500, can we fly from paulista can we depart from cimahi in addition we habve 5 adults. ",true,true,true,4,true,true,true,,,true
true,0.9873546,"wre wamnt to fkly from paramaribo we arre sytuck with 5 matiure persons, czan i depart from pasadensa i saved ulp 1725 pounds. ",,true,true,false,4,true,false,true,,,true
true,0.9855288,"is tghere ahny way tpo travel from kiryū wwe omnly have 4258 £, maybe it's gpood to mebntion we have 8 men, i wsant to fly ulp to irkutsk ",,true,true,true,4,true,true,true,,,true
true,0.9792979,"ibn adfdition wwe have noine men, we saved uop 613 dollars, cabn we depart from baicheng can we depart from göttingen ",,true,true,false,4,true,true,true,,,false
true,0.9973162,"tnhe terip needs tio bre accommodated  fotr 5 women, ahnd to add we want to go to batumi i want to fkly from nadpor the budget iws running low.. only got 314 eur. ",,true,true,false,4,false,true,true,,,true
true,0.599422157,"cqan wre deopart from qinguyuan i'm stuck wigth 3 adults, is there anty wzay to teravel from nyíregyháza willing to depart march, i guess. ",,true,true,false,4,true,false,,false,,true
true,0.994076669,"woilling tio drepart sunday, can we depart ftrom satarsa is therre abny wqay to travdel from marand maybe it's good to mention we hqave 6 men. ",,true,true,false,4,false,false,,true,,true
true,0.8879852,"can wde gio frpom basel we aere stuclk witgh 6 afged people, my destination is vsallejo i absolutely must lesave due december. ",,true,true,false,4,false,false,,false,,true
true,0.9839173,"willing tlo depart jyuly fpor sure, to szan juan i want to fly from büyükçekmece thde terip neesds to be axccommodated  for omne adult. ",,true,true,false,4,false,false,,false,,false
true,0.980042934,"can wre depart from sūjāngarh ldet us go next friday, important: we havde tden aged people, tlo go to lqa pzaz ",,true,true,false,4,false,false,,true,,false
true,0.9712244,"we wzant to fluy up to kikmhae ensiure dreparture ids spometime thursday, can we fly ffrom temboisa we are stuck wkith 1 maturre person. ",,true,true,false,4,false,false,,true,,true
true,0.9971331,"wre wsant to leave atround may, can we deparrt ffrom london i afre studck with 10 women, can i foly from tsabuk ",,true,true,false,4,false,true,,false,,true
true,0.9864595,"maynbe it's gopod tpo mention wde hsave six adults, ias there amny wahy to travwel from dos hermanas i wangt to fly up to rzeszów we absolutely mjust lweave foer september. ",,true,true,false,4,true,true,,false,,true
true,0.9749833,"can i foly ffrom abū kabīr can wwe depart from bragança paulista ebnsure deparyture ids sometime monday, we atre stuck witgh 8 adults. ",,true,true,false,4,false,false,,true,,true
true,0.9741545,"wwe absolutely must leavre for september, tlo st. petersburg ias there a flight tnhat leqaves govefrnador valadares in addigtion we hafve ekight mature persons. ",,true,true,false,4,false,false,,false,,false
true,0.9150109,"can i depart ftrom natgda foly sometime jjune igf possible, my destuination is batman important: i havde five men. ",,true,true,false,4,false,false,,false,,true
true,0.99774617,"i want tpo fkly fronm gqardez wwe want to fly up to chingola mahybe it's good to mention we habve tqwo women, we want to leavde january. ",,true,true,false,4,false,false,,true,,false
true,0.9786583,"ids there a flight thayt leaves batrnaul i wanna gio thursday, and tio add wwe want to go to seoni maybwe it's good to mentoion we have 9 women. ",,true,true,false,4,false,false,,true,,true
true,0.8661696,"makde sure the deoparture dsate iws next friday, is there any wzay tpo teravel fronm quevedo in additiion i hsave twen matufre persons, abnd to add i want to glo to ssanta fe ",,true,true,false,4,false,false,,true,,false
true,0.994424,"we wanyt tlo fply from komaki tnhe trkip needs to bde accommodated  for one adult, fly siometime ihn april, my destination iws kolkata ",,true,true,false,4,false,true,,false,,true
true,0.9265292,"let mde lreave due december, tlo gio to uvira in additilon i habve 10 matjure persons, can i go from epworth ",,true,true,false,4,false,false,,false,,true
true,0.99217844,"wwe wahnt tlo leave sunday, amnd to add i want to gpo to san antonoio can i go friom shinyangsa i'm stuck with 2 women. ",,true,true,false,4,false,false,,true,,true
true,0.8519051,"mhy destination iws sjurrey i'm srtuck with 8 aged people, is there a flight that leaves hailaer fply starting imn april. ",,true,true,false,4,false,false,,false,,true
true,0.7909103,"let mwe lweave ibn the vincinkity orf february, tlo go to taubaté cqan wde depart from mỹ tho in additoion i have tswo adults. ",,true,true,false,4,true,false,,false,,false
true,0.8668369,"i are srtuck wigth thrdee adults, make sure tnhe departurwe date is nwext friday, csan i delpart from puyin oo lwin to rybindsk ",,true,true,false,4,false,false,,false,,false
true,0.9994251,"wwe savefd uop € 1953, can i fly from santa fre fly startinfg friday, in aeddition i have eihght agded people. ","wwe saved uop € 1953, can i fly from santa free fly startinfg friday, in aeddition i have eihght agded people. ",true,true,false,4,false,,true,true,,false
true,0.9709899,"thre budgwet ids running low.. only got 4376 jpy, is there anhy wzay tio travrel ftrom loum departure thursday, wwe are stiuck with 6 aged people. ",,true,true,false,4,false,,true,true,,true
true,0.979463756,"can wde depzart from budapest xiii. kerület dores thias budget suffice: 4237 jpy, we aere stuck witjh four women, ldet us go jukly for sure. ",,true,true,false,4,false,,true,false,,true
