intentRecognized,intentScore,inputSentence,spellcheckedSentence,spellingErrors,luisSpellCheck,allEntitiesRecognized,numberEntities,originCity,destinationCity,budget,startDate,numberChildren,numberAdults
true,0.996233642,"in addition we have 5 mature persons, does this budget suffice: 1311 £, ensure departure is sometime for September, can we go from Stuttgart the trip needs to be accommodated  for  seven sons.",,false,false,false,5,true,,true,false,true,true
true,0.989496469,"can we fly from Madison I'm stuck with 7 adults, in addition we have  seven daughters, fly starting yesterday, does this budget suffice: 1534 GBP.",,false,false,false,5,false,,true,false,true,true
true,0.700667441,"is there any way to travel from Orūmīyeh gotta leave middle of August, the trip needs to be accommodated  for 1 mature person, does this budget suffice: £ 4927, I'm stuck with  nine children.",,false,false,true,5,true,,true,true,true,true
true,0.999574542,"we want to fly from Guangzhou does this budget suffice: 3644 pounds, we want to go Thursday, important: we have 9 women, I are stuck with  5 youngsters.",,false,false,true,5,true,,true,true,true,true
true,0.9987784,"let me leave middle of August, can I depart from Bakersfield the trip needs to be accommodated  for  8 daughters, we got lots of money, to be precise 3503 $, maybe it's good to mention we have 2 adults.",,false,false,false,5,false,,true,true,true,true
true,0.991155148,"is there any way to travel from Yangjiang I'm stuck with two aged people, in addition we have  one youngster, I saved up 4662 GBP, we want to leave Thursday.",,false,false,true,5,true,,true,true,true,true
true,0.995658338,"is there a flight that leaves Huocheng I are stuck with 5 aged people, the trip needs to be accommodated  for  three kids, I only have 1793 £, I want to go Sunday.",,false,false,true,5,true,,true,true,true,true
true,0.999037,"we are stuck with seven aged people, can I depart from Cuddapah fly starting Monday, I saved up 3372 USD, we are stuck with  three kids.",,false,false,false,5,false,,true,false,true,true
true,0.955086231,"is there any way to travel from Budapest the budget is running low.. only got 1429 yen, in addition I have 3 men, we wanna go Tuesday, I are stuck with  seven newborns.",,false,false,true,5,true,,true,true,true,true
true,0.98522526,"can I go from L'Hospitalet de Llobregat important: we have  8 daughters, we wanna go July for sure, maybe it's good to mention we have 1 mature person, I wanna go all out, I got EUR 3028.",,false,false,false,5,false,,false,false,true,true
true,0.9643519,"let us go around May, the budget is running low.. only got £ 2038, can we fly from Arica we are stuck with six men, we are stuck with  seven daughters.",,false,false,false,5,false,,true,true,true,true
true,0.9819607,"departure Monday, the trip needs to be accommodated  for 1 adult, can we go from Vryheid I broke my piggy bank and got  GBP 1658, I'm stuck with  three newborns.",,false,false,false,5,false,,false,true,true,true
true,0.998049259,"our budget 478200 ¥, maybe it's good to mention I have 1 person, in addition I have  nine newborns, can we depart from Acarigua we want to leave Saturday.",,false,false,true,5,true,,true,true,true,true
true,0.999633133,"can I depart from Bukit Mertajam I wanna go Thursday, important: I have one adult, does this budget suffice: 1926 EUR, maybe it's good to mention I have  ten youngsters.",,false,false,false,5,false,,true,true,true,true
true,0.9973718,"can we fly from Fuling I want to go middle of August, in addition I have 3 aged people, the budget is running low.. only got 2587 €, I'm stuck with  6 children.",,false,false,false,5,false,,true,true,true,true
true,0.997753739,"I want to fly from Cà Mau we only have 95 JPY, I want to leave Monday, in addition we have 7 men, I'm stuck with  1 daughter.",,false,false,true,5,true,,true,true,true,true
true,0.9095735,"does this budget suffice: USD 2627, the trip needs to be accommodated  for  2 daughters, important: I have 1 aged person, can we go from Xinpu I absolutely must leave in April.",,false,false,false,5,false,,false,false,true,true
true,0.9979222,"how about 4683 EUR, can I go from Ibirité we are stuck with two aged people, we want to go Saturday, I are stuck with  one son.",,false,false,false,5,false,,true,true,true,true
true,0.9911133,"I'm stuck with four adults, we wanna go all out, I got 929 GBP, can I depart from Ikire maybe it's good to mention we have  ten newborns, willing to depart due December.",,false,false,false,5,false,,true,false,true,true
true,0.998296261,"we saved up £ 4379, in addition we have 1 adult, important: I have  8 youngsters, we want to fly from Banjaran make sure the departure date is Thursday.",,false,false,true,5,true,,true,true,true,true
true,0.911594152,"make sure the departure date is Saturday, is there a flight that leaves Puerto Princesa maybe it's good to mention we have 6 aged people, important: I have  six newborns, we got lots of money, to be precise 3827 yen.",,false,false,true,5,true,,true,true,true,true
true,0.9988348,"maybe it's good to mention we have  eight newborns, I are stuck with nine men, I saved up USD 2710, want to go tomorrow, I want to fly from Zhuhai",,false,false,false,5,true,,false,true,true,true
true,0.999873161,"we want to fly from Neiva willing to depart in a year, maybe it's good to mention we have  two youngsters, does this budget suffice: pounds 3777, the trip needs to be accommodated  for four women.",,false,false,false,5,true,,false,true,true,true
true,0.9966974,"ensure departure is sometime Sunday, how about 2724 $, the trip needs to be accommodated  for three aged people, in addition I have  five kids, is there a flight that leaves Cergy-Pontoise",,false,false,false,5,false,,true,true,true,true
true,0.999784,"let me leave in a couple of months, I wanna go all out, we got EUR 1385, maybe it's good to mention we have 7 men, can we go from Nagoya maybe it's good to mention I have  9 kids.",,false,false,false,5,true,,false,true,true,true
true,0.976188958,"we are stuck with 4 adults, the budget is running low.. only got 3638 pounds, make sure the departure date is due December, maybe it's good to mention I have  9 daughters, can I go from Parma",,false,false,false,5,true,,true,false,true,true
true,0.999904633,"we want to leave due December, maybe it's good to mention we have  eight daughters, can I fly from Oral maybe it's good to mention I have 5 women, how about £ 2156.",,false,false,false,5,false,,true,false,true,true
true,0.9696717,"can we depart from Tirmiz important: we have one grownup, important: we have  8 daughters, does this budget suffice: EUR 862, we want to leave July for sure.",,false,false,false,5,true,,false,false,true,true
true,0.999955654,"I want to fly from Rāj-Nāndgaon maybe it's good to mention I have ten aged people, we only have USD 4009, I'm stuck with  5 children, departure in a year.",,false,false,false,5,false,,false,true,true,true
true,0.9900631,"can we fly from Zhongxiang I want to go yesterday, important: we have  three sons, in addition I have 3 mature persons, does this budget suffice: GBP 125.",,false,false,false,5,false,,false,true,true,true
true,0.9939127,"we wanna go all out, we got 3491 yen, I'm stuck with  three children, can we fly from Thiès Nones let us go in a couple of months, I are stuck with five aged people.",,false,false,true,5,true,,true,true,true,true
true,0.9918565,"can we fly from Santa Luzia let us go in a couple of months, my budget is $ 1649, I are stuck with three mature persons, important: we have  10 sons.",,false,false,true,5,true,,true,true,true,true
true,0.9695701,"can I depart from Tarragona let me leave June if possible, my budget is $ 913, the trip needs to be accommodated  for 9 mature persons, I'm stuck with  ten daughters.",,false,false,false,5,true,,true,false,true,true
true,0.99809283,"the budget is running low.. only got dollars 1826, we want to go Sunday, important: I have  8 daughters, in addition we have one aged person, we want to fly from Taranto",,false,false,false,5,false,,false,true,true,true
true,0.9653726,"the trip needs to be accommodated  for 7 mature persons, can I fly from Green Bay the trip needs to be accommodated  for  10 daughters, want to go in April, my budget is EUR 4129.",,false,false,false,5,true,,false,false,true,true
true,0.9998026,"the trip needs to be accommodated  for  8 youngsters, we want to fly from Ciamis important: we have four adults, we wanna go in April, does this budget suffice: 1241 yen.",,false,false,false,5,true,,true,false,true,true
true,0.993480563,"the trip needs to be accommodated  for 5 adults, departure around May, can we go from Ambon I broke my piggy bank and got  dollars 661, I are stuck with  10 kids.",,false,false,false,5,true,,false,true,true,true
true,0.9860261,"the trip needs to be accommodated  for  nine kids, we want to leave in a year, our budget EUR 4817, the trip needs to be accommodated  for 3 women, can I depart from Osaka",,false,false,false,5,false,,false,true,true,true
true,0.90686816,"I wanna go all out, we got 4211 yen, I'm stuck with 6 mature persons, can I fly from Bayan Nur let us go in the vincinity of February, we are stuck with  nine children.",,false,false,false,5,false,,true,false,true,true
true,0.980321646,"I'm stuck with ten mature persons, in addition I have  three youngsters, does this budget suffice: 120000 ¥, gotta leave yesterday, can I fly from Nepean",,false,false,false,5,false,,true,true,true,true
true,0.9278979,"is there any way to travel from Sāveh the budget is running low.. only got 890 GBP, let us go Tuesday, I are stuck with  6 children, I are stuck with 3 adults.",,false,false,true,5,true,,true,true,true,true
true,0.9855598,"want to go in the vincinity of February, important: I have  one child, does this budget suffice: 3213 $, can I depart from Abū Kabīr important: I have nine women.",,false,false,false,5,true,,true,false,true,true
true,0.797374368,"I'm stuck with 7 men, in addition we have  two sons, can we depart from Piura does this budget suffice: EUR 1163, we absolutely must leave in a couple of months.",,false,false,false,5,true,,false,true,true,true
true,0.979189038,"we want to leave March, I guess, in addition I have  5 sons, can we depart from Chuncheon I broke my piggy bank and got  4433 £, we are stuck with 4 mature persons.",,false,false,false,5,true,,true,false,true,true
true,0.992214859,"is there a flight that leaves Saqqez we broke my piggy bank and got  EUR 4241, I'm stuck with eight women, maybe it's good to mention I have  7 newborns, fly sometime yesterday.",,false,false,false,5,true,,false,true,true,true
true,0.9743467,"my budget is USD 2632, can I fly from Uşak I are stuck with ten women, I want to go next month, I'm stuck with  10 children.",,false,false,false,5,true,,false,true,true,true
true,0.999474645,"I want to fly from Tema the trip needs to be accommodated  for 5 adults, we absolutely must leave Tuesday, our budget 777 £, important: I have  seven youngsters.",,false,false,true,5,true,,true,true,true,true
true,0.9839591,"wde savesd uop 895 dollars, can i flty from tarsaz ensure departure is sometime middle odf august, tjhe trip needas tio be axccommodated  fofr  nihne daughters, abnd to adfd we wanrt to go to gajuwaka ",,true,false,false,5,false,false,true,false,false,
true,0.4382927,"outr budgret 4010 pounds, makde sure the departure dzate is in a couple odf months, tio ouagasdougou can i gio from uruapan i'm studck with  euight kids. ",,true,false,false,5,false,false,true,false,false,
true,0.930770755,"wre wanbna gpo alpl out, i got ¥ 174500, tpo go to flort collins in addition we havde  one kid, mqake sure the departure date ids arounsd may, can we fkly from bderazategui ",,true,false,false,5,false,false,true,false,true,
true,0.9902562,"wre aere stuck witjh  fkive children, i wqant tlo gio nrext month, we want to flty up to nottingham can i go from włocławek we wanna go apll out, we gogt 118 yen. ",,true,false,false,5,true,true,true,false,false,
true,0.9988424,"wre only hafve 1652 pounds, can we go fronm bhātpāra we want tio fly up to linshui ensure departure is sonmetime monday, i'm sgtuck wkith  soix children. ",,true,false,false,5,false,true,true,true,false,
true,0.9797898,"tlo bjurbank tghe trilp needs to bre accommodated  fpor  7 sons, wre broke muy piggy bank abnd gort  4874 £, is there a flight thart leaveas hlospet let us go june igf possible. ",,true,false,false,5,false,false,true,false,true,
true,0.995176554,"maybre it's gpood tio mention i have  5 daughters, i saved uop 4124 dollars, departufre next month, ids there a flitght that leaves dhamār to garoua ",,true,false,true,5,true,true,true,true,true,
true,0.9676172,"depatrture thursday, cahn wwe fly ferom saitamqa can we depart from matsubara we sqaved up eurlo 1555, imn addition i havre  eigjht daughters. ",,true,false,false,5,false,false,false,true,false,
true,0.884463847,"fly stafrting tomorrow, iws therre a flight thart leavwes groznyy ibn addition i havde  onre son, my byudget is 4203 eur, ahnd to add i wanyt to gio to itapecerica da serrsa ",,true,false,false,5,false,false,true,true,false,
true,0.993889034,"csan wde glo frokm swansea we got lots of money, tlo be precise jpy 3096, to go to novyye cherëmushki i'm stjuck wkith  9 children, gottza lezave sunday. ",,true,false,false,5,false,false,false,true,true,
true,0.997773051,"ihn addition wwe have  temn youngsters, thre biudget is runnibng low.. only got pounds 3748, i wanrt to fkly uop to banqiaio emnsure departure is sometime march, i guess, we want to fly from samnshui ",,true,false,false,5,false,false,false,false,false,
true,0.9733721,"lret us go sunday, in addoition i hsave  flour sons, my destination ias chiba oiur budget eur 2816, is tghere anhy way to travepl ffrom tzaza ",,true,false,false,5,false,false,false,true,false,
true,0.266048223,"how about dollafrs 4713, wwe wangt tlo fkly from wiorcester i absolutely must leqave in april, mhy ddestination is perugia i'm stuck with  suix daughters. ",,true,false,false,5,false,false,false,false,false,
true,0.994286,"important: i have  fiour kids, ias there a flight thagt leaves são caetano dpo sjul we wzanna glo nezxt friday, we wanna go apll out, we gogt $ 4077, we want tlo flty up to vkisakhapatnam ",,true,false,false,5,false,false,true,false,false,
true,0.9759597,"i'm stuck wirth  sevden newborns, and tlo aedd i wamnt to glo to yamagata ldet us go juhne if possible, i wanna go alpl out, we goyt 297 dollars, can i fply from qapqal ",,true,false,false,5,true,false,true,false,false,
true,0.991878033,"i atre srtuck woith  7 children, cahn we depsart from sabn magteo i absolutdely miust leave ihn a coyuple of months, is there a flitght that leaves rudnyy i wannsa go all out, i got 2992 £. ",,true,false,false,5,true,false,true,false,true,
true,0.750451744,"wwe only havwe 2124 euro, ids there anuy way tlo travel from jinzhlou gotta leave muiddle odf august, to gio to ckiego dde ávila i are stuck with  3 children. ",,true,false,false,5,false,false,true,false,true,
true,0.999410331,"ibn addition i hafve  2 youngsters, czan wre depsart frokm marzajhn can we fly from bogofr gotta leave around may, dioes this budget suffice: $ 2170. ",,true,false,false,5,false,false,true,true,true,
true,0.999770164,"can we fply from zhongshan mty destinsation ias kwangmyŏng mzaybe it's gpood tio mention i hzave  8 youngsters, how about 3772 $, i wqanna go june igf possible. ",,true,false,false,5,false,false,true,false,true,
true,0.9766969,"aned tlo add wre want to gpo to lsa seremna departure thursday, does this budget suffice: 1116 dollars, we are stuck with  tnhree youngsters, iws therre a flight tjhat leaves anytsirabe ",,true,false,false,5,false,false,true,true,false,
true,0.8926963,"want tpo gpo tuesday, i wzanna go all out, wwe glot 2306 dollars, csan i go frokm langfang can i depargt from gondar the trip neeeds to bwe axccommodated  for  tden daughters. ",,true,false,false,5,false,false,true,true,false,
true,0.6354544,"ias thdere a flight tghat leaves gdera we brolke my pigghy banlk aned got  2664 €, ibn asddition i have  7 kids, my ddestination is belfawst make sure the depqarture date is in the vincinity odf february. ",,true,false,false,5,false,false,true,false,true,
true,0.9980083,"imn additipon i hqave  soix children, and tpo add wde wqant to go to typoply stan fkly starting misddle of august, hiow about jlpy 1994, we want to fly ffrom sunnyvale ",,true,false,false,5,true,false,false,false,false,
true,0.9934124,"let uws glo ndext month, maybe it's good tio mention i habve  obne kid, can we go from tlokorozawa i gogt lotws of money, to bre precise 603 usd, my destinatkion is wenshan ciyty ",,true,false,false,5,false,false,true,false,false,
true,0.990800738,"i wqant tlo go mifddle of august, the budgert is running low.. omnly glot 1715 dollars, wwe want to fly uop to governador valadares is there a folight that leavdes le havere important: we hqave  10 children. ",,true,false,false,5,false,true,true,false,true,
true,0.9194655,"wwe wanmna go aoll out, we got 3731 usd, i wanyt tio fkly up to cibinong is there a flight tjhat ldeaves zhumadian i'm stuck woith  1 child, gogtta lweave march, i guess. ",,true,false,false,5,true,true,true,false,true,
true,0.9545095,"important: i have  one daughter, camn i depart from kigsali wre ssaved up 3797 £, iws there a flight that leaveas tarnów we wqant tio glo in april. ",,true,false,false,5,true,false,true,false,true,
true,0.9904897,"cabn i depart frokm zenicqa the trkip ndeeds to be acclommodated  for  eight sons, can i depart from irákleion i ohnly have eyur 1083, fly someytime sunday. ",,true,false,false,5,false,true,false,true,true,
true,0.9539288,"cqan i depatrt frpom udfa our budgret 1330 €, wde absolutely mudst leave january, thde trip nreeds tio be acfcommodated  for  2 kids, can we depart from basildon ",,true,false,false,5,false,true,true,true,true,
true,0.888895,"muy budget is jpy 99, is thwere a flignht that leaves yavatmāl let uws glo saturday, i'm stuck woith  ficve kids, tlo glasgoqw ",,true,false,false,5,true,false,true,true,false,
true,0.8739336,"i'm stuck with  thtree daughters, ahnd tio afdd wre wahnt to go to nsavi mumbai i want to fly ffrom charallave we glot lots orf money, to bwe precise ggbp 1271, willking to depart julty for sure. ",,true,false,false,5,false,false,false,false,false,
true,0.9839574,"gotta leave wednesday, wre only have 362800 ¥, and tio afdd we wsant to glo to sadfi ias tjhere a flignht that leaves kashihara-shi matybe it's gpood to mention we have  three daughters. ",,true,false,false,5,false,false,true,true,true,
true,0.9629939,"ahnd tio afdd i wamnt to gpo to būkān fly sometime ihn a couple of months, i'm studck with  foufr sons, czan wde depart from edcatepec de moreplos we wanna go all out, we gogt 2909 pounds. ",,true,false,false,5,false,true,true,false,false,
true,0.889450133,"ids there anuy way tpo travel from gravataí to go to cambrifdge tghe busdget is running low.. ohnly got dollarws 2275, important: wwe hqave  9 daughters, fly startihng ndext month. ",,true,false,false,5,true,false,false,false,true,
true,0.9959451,"oiur budget 291700 ¥, i wsant tlo fkly up to niamey willing to ddepart mifddle odf august, can we fly fronm changchun maybe it's good to mentilon we hafve  fkive sons. ",,true,false,false,5,false,false,true,false,false,
true,0.991079569,"imn addition i have  8 sons, my destinatiobn is mbuji-mayi we saved ulp 2999 $, czan we foly from eaast chattanooga lert me leabve in a coupole orf months. ",,true,false,false,5,false,false,true,false,true,
true,0.9729905,"important: wre hacve  5 daughters, let me leavwe jjuly fior sure, we wanyt to fkly uop to liège thde budgwet is running low.. only got usd 255, can i depzart ftrom são josé ",,true,false,false,5,false,false,false,false,true,
true,0.9676336,"tpo gpo to suzanio maybe it's good to menrtion wre hzave  6 kids, i brokre muy piggy bank aned got  2120 usd, we want to fkly from simi valley make sure the ddeparture date ias ibn the vincinuity odf february. ",,true,false,false,5,true,false,true,false,true,
true,0.951696,"tghe trip needs tpo be accommodated  fofr  6 daughters, czan we foly frojm são caetano do sul enasure departure iws sometikme mieddle orf august, we savesd uop 3210 £, can we depart from alicante ",,true,false,false,5,true,false,true,false,true,
true,0.9928157,"tio krugersdorp cqan i delpart from skingaraja fply starting monday, how abiout 2578 dollars, in addition wwe hqave  two kids. ",,true,false,false,5,false,false,true,false,true,
true,0.9576351,"maybe it's good to mention wde hzave  10 newborns, i wsant to fkly up to azcapotzalco i wannsa glo alpl out, we goyt 87 euro, fly starting january, is tghere a flight thagt leaves shahr-e kiord ",,true,false,false,5,false,false,true,false,true,
true,0.938840747,"i got lorts of money, tio be precise eyuro 4233, departiure ndext month, mhy destination ids ilobu important: we have  4 kids, csan i depart friom bahawalnagzar ",,true,false,false,5,false,true,false,false,true,
true,0.9949412,"the budget is riunning low.. only glot 553 gbp, is theere any wsay tpo travel from suksabumi and to afdd i wzant to go to syktyvkqar flty sometime diue december, in additiion wde havwe  ten youngsters. ",,true,false,false,5,false,false,true,false,true,
true,0.9663695,"i goyt llots odf money, tio be precise pounds 1133, the trip nweeds to be accommodarted  flor  four sons, i absolurtely must lezave saturday, can i fluy from mzasaya can i delpart from sanmoing ",,true,false,false,5,false,false,false,true,true,
true,0.9876086,"willing tio drepart saturday, cqan we depart from tkiruchirappalli oyur budget usd 1516, we arwe srtuck wirth  9 newborns, to nara-shi ",,true,false,false,5,false,false,false,true,true,
true,0.8867629,"the tfrip needs tpo bre accommodated  for  tebn sons, can i dwepart friom chillán abnd to asdd i want to glo to tokuyama i want to go in a couple orf months, i brpoke my puiggy bsank and glot  203100 ¥. ",,true,false,false,5,false,true,true,false,false,
false,0.365475059,"makwe sure the departure dzate iws in a coyuple of months, wwe are stuck witnh  six kids, i brojke my piggy bzank ahnd gpot  3245 eur, is there a flight thagt leaves pisatra neamţ tpo tailpei ",,true,false,false,5,false,false,true,false,true,
true,0.9958193,"tio gio to zhaotlong iws there a flight thagt leaves toronto maybe it's glood to mention i hqave  1 newborn, i only have € 475, fly someytime dure december. ",,true,false,false,5,true,false,true,false,true,
true,0.966970563,"ids thefre amny way to trsavel from russeuifa mhy destination is nasdor i arwe stuck with  6 children, fly sometime wednesday, i saved uop eurio 3925. ",,true,false,false,5,false,false,false,true,true,
true,0.9997421,"our budget 2341 jpy, can wre fkly friom abū kabīr fly sometijme wednesday, maynbe it's goosd tpo mention we have  eight kids, we want to fly ulp to nelpean ",,true,false,false,5,true,false,true,true,true,
true,0.999511361,"we want tpo fluy up to nāgarpur cqan i go frlom lilongwe fly starting saturday, doeds this budget suffice: 1684 dollars, i'm stucik wkith  twen children. ",,true,false,false,5,false,false,true,false,false,
true,0.996679366,"muy budgeyt iws 1471 eur, lret me leave july foer sure, maybe it's goofd tpo mention wwe have  5 children, czan we depart frpom elizabeth is thefre amny wsay to teravel from ayacucho ",,true,false,false,5,true,false,true,false,true,
true,0.9684975,"dores this budget suffice: 2415 £, muy destination ids akl ‘amārah cabn i drepart from paythein ensure departurwe is sometime due december, wwe aere stuck with  8 children. ",,true,false,false,5,false,false,true,false,true,
true,0.9898464,"my budgert is ggbp 3335, willing tpo depart sunday, the triop neeeds to bre accommodated  for  fuive youngsters, we want to fluy from chjula vista to kurumde ",,true,false,false,5,false,false,false,true,false,
true,0.984886169,"i wanna gpo alkl out, wre got 2988 dollars, is there any wahy tlo travel ffrom ribeirão preto depaerture tuesday, ihn addition we have  eigght children, to go to manjhattan ",,true,false,false,5,true,false,true,true,false,
true,0.984348834,"is therwe ahny way tpo travel ffrom bahawalnagar ibn afddition i havde  6 kids, let mre leave junwe idf possible, i want to fly uop to el cajon we brpoke my puiggy banjk and goyt  euro 3225. ",,true,false,false,5,false,true,false,false,true,
true,0.952359,"giotta lreave march, i guess, is there amny way tpo travel ftrom baufchi we wahnna gpo alpl out, i got 2517 eur, in additiomn i hqave  one son, and to add i wsant to go to beau bassin-rose hill ",,true,false,false,5,false,false,true,false,true,
true,0.9999175,"maybe it's gpood tlo mention wwe have  eight youngsters, to gpo to mirzāpur csan we go friom kurdsk the budget iws rubnning low.. obnly got 4248 jpy, want to go sunday. ",,true,false,false,5,false,false,true,true,true,
true,0.9942414,"important: i hzave  3 children, depafrture in a coupole orf months, czan wre fly frojm lusaka we saved up 1582 usd, can i depart from alkola ",,true,false,false,5,false,false,true,false,true,
true,0.921822548,"my destination ids baghlān tnhe trip nreeds tlo bre accommpodated  fior  10 kids, is thwere any way to trzavel from juieshi we gort lots of money, to be precise £ 2374, willing to ddepart nexgt friday. ",,true,false,false,5,false,true,true,false,true,
true,0.8821593,"the ttrip needs tio bde accommodated  for 10 mature persons, can i depargt frojm katragandy we wzant to fly from sāmarrā’ mhy budfget iws 2235 euro, make sufre the depaerture datde is wednesday. ",,true,false,false,5,false,false,true,true,,true
true,0.954061866,"let uws gio next month, dores thiws budgert suffice: 1165 €, ihn addition i have 4 mature persons, i wqant tpo fly up to bzahawalpur ias theere amny way to trabvel from aguascalientes ",,true,false,false,5,true,false,true,true,,true
true,0.806797147,"maybe it's good tlo mention wre hacve six mzature persons, to van the budtget is riunning low.. onoly got ejuro 1950, want to go nesxt month, czan i go ferom qinā ",,true,false,false,5,false,false,false,false,,true
true,0.9858155,"can we gio from niovokuybyshevsk gotta leave middlre ogf august, important: we have 3 afged people, i got liots of money, tlo be precise £ 3006, aned to add we want to go to sqan diwego ",,true,false,false,5,false,false,true,false,,true
true,0.9943007,"important: i have 10 men, wre wanyt tpo fly from poltqava we want to go january, we szaved uop $ 1783, to viszakhapatnam ",,true,false,false,5,false,false,true,true,,true
true,0.9960973,"in additoion wde hacve 8 matutre persons, fly sometoime middlre of august, my budget is 1915 dollars, can i depqart ffrom kaesŏng tio gpo to curitiba ",,true,false,false,5,true,true,true,false,,true
true,0.992499232,"i saved ulp £ 3511, amnd tpo add i want to go to cofrk ihn asddition i have 6 mature persons, lert mde lweave in a year, we want to flty frpom mississauga ",,true,false,false,5,true,false,true,true,,true
true,0.986247838,"thde truip neesds tpo be accommodated  for six men, i want to flty fronm tongliapo i want to fly ulp to agra mhy budget ids yden 3109, i want to gio saturday. ",,true,false,false,5,false,false,false,true,,true
true,0.9997454,"i ohnly hqave dokllars 701, we want tpo fly uop to mérida ensufre depzarture is sometime yesterday, maybe it's gopod to mentiohn we have four agwed people, can we glo from jacksion ",,true,false,false,5,false,false,false,true,,true
true,0.841613233,"gotta leave wednesday, tpo glo to kurukme i only have € 2861, wwe are srtuck wirth nkine women, can i depart ftrom kolār ",,true,false,false,5,false,false,true,true,,false
true,0.859246,"cqan we drepart friom manxzini i gort lotas orf money, tio be precise eutro 4188, lert mwe leave next month, can we flty from illobu the trip nreeds to be accommodated  for 10 women. ",,true,false,false,5,false,false,false,true,,true
true,0.995023,"important: wre hsave 5 women, we broke muy piggy bsank aned gort  ¥ 409400, we want to fkly uop to carúpano can we depart from catoia lza msar fly starting tomorrow. ",,true,false,false,5,false,true,true,false,,true
true,0.995733559,"czan i ddepart fronm pindamonhangabsa wqant tpo go around may, mzaybe it's good to menytion we have sebven men, we broke my pigfgy bamnk and got  492400 ¥, can i go from kisunmu ",,true,false,false,5,false,false,true,true,,false
true,0.9605899,"i'm stuck wirth 1 ahged person, lret us glo thursday, cabn we go from gifu-shi mhy budget is ppounds 1820, can i depatrt from qalyūb ",,true,false,false,5,false,true,false,true,,true
true,0.8152255,"i'm stuck with twen men, mty budget ids € 4177, cahn wde depargt ferom kiumagaya let me leave jiuly for sure, can i glo from sibu ",,true,false,false,5,false,false,true,false,,false
true,0.9989189,"fkly startinfg next friday, i want to fly frojm torreón cqan wre depart from şişli mqaybe it's good to mention we have 4 adults, how anbout ejur 3470. ",,true,false,false,5,false,false,false,true,,true
true,0.9670824,"how avbout $ 2002, mzaybe it's good tio mengtion we havde 6 matiure persons, cqan i ddepart ffrom bafoussam ias there any way to trsavel from hartford willing to depart in a year. ",,true,false,false,5,false,false,true,true,,true
true,0.9423903,"i absolutely myust ldeave fior september, can wde gio from tunja mhy destination is loujm tnhe trip needs tlo bwe accommodatefd  for two women, we got loyts ogf money, to be preciwse 3480 pounds. ",,true,false,false,5,false,false,true,false,,true
true,0.889583945,"willing to drepart tuesday, important: wde havre thtree men, we wannsa go all out, we got dopllars 2207, csan we fly ferom alanya can we depart from haiphong ",,true,false,false,5,false,false,false,true,,false
true,0.8031114,"tlo go to zaozhuang msake surde the departure dqate is wednesday, the trkip needs to be accommlodated  fotr 4 women, dpoes this budgeyt suffice: 4176 dollars, can wre depart ferom yiyantg ",,true,false,false,5,false,false,true,true,,true
true,0.7806942,"csan i deopart frojm wuxue wde are styuck wkith tden women, willing tlo depart march, i guess, how anbout dollarws 4107, and to afdd we wsant to go to kanggye ",,true,false,false,5,true,true,false,false,,false
true,0.995856047,"i'm stufck wiyth three women, i savesd up 1374 £, i wamnt tio foly up to cadiz cqan we fly ffrom tarija want to go in april. ",,true,false,false,5,false,false,true,false,,true
true,0.9598559,"i bfroke mty piggy bank ahnd glot  ggbp 1822, ias tghere ahny way tpo travel ffrom sjhengli ensure departure is sometime diue december, maybe it's good to mehntion wde have 8 mature persons, and to aded we wanyt to go to århus ",,true,false,false,5,false,true,false,false,,true
true,0.9591404,"we wanna go all out, we giot ejur 4434, tjhe terip neesds tpo bre accommofdated  for nine men, can i fly frokm zelenogfrad muy destination iws eldordet gottsa leave in a couple of months. ",,true,false,false,5,false,false,false,true,,true
true,0.924310267,"tpo turhal i broke mty pihggy bsank ahnd gpot  3222 gbp, depzarture thursday, i'm stuck with 6 mature persons, camn wde fly from isparta ",,true,false,false,5,true,false,true,true,,true
true,0.996552467,"mty desytination iws pearland my budget is 2142 jpy, can i depart frokm akl hufūf wwe want tio go thursday, maygbe it's gpood to mention we hqave three aged people. ",,true,false,false,5,false,false,true,true,,true
true,0.963724554,"to xkinpu wre arre stuck wuith 6 afged people, the budget is riunning low.. only got udsd 4611, we absolutely miust leavre wednesday, can we go ftrom tlorrance ",,true,false,false,5,false,false,false,true,,true
true,0.514407635,"make sure tnhe departjure date is next friday, i'm stuck witnh 10 women, cahn wde depart ffrom kupang can we depart from wkilmington i brokde mty piggty bqank ansd got  1097 yen. ",,true,false,false,5,true,false,true,true,,true
true,0.801378548,"i'm stuck wigth 10 women, czan i dwepart ffrom arrpoyo naranjo want tpo go ndext friday, wre brokde my poiggy bank and got  3973 pounds, can i depart from anaheim ",,true,false,false,5,true,false,true,false,,true
true,0.9971742,"tghe terip neesds tpo bre accommodated  for two adults, we broke mty piggy bank ansd giot  1522 $, ebnsure departure iws someytime aroiund may, can i depart from riszhao to go to doncaaster ",,true,false,false,5,false,false,true,false,,true
true,0.9479498,"maybe it's good to mwention we havde 10 men, majke sure tghe departure datre ids for september, i onkly have 3452 £, muy destihnation is apl ḩawāmidīyah camn i depart from bilāspur ",,true,false,false,5,true,false,true,false,,true
true,0.9978427,"to go to tādepallegūdem doeas tghis budget suffice: $ 1015, wwe want to leave tuesday, tghe terip neefds to bre accommodated  for one grownup, cabn we depsart frokm pulansdian ",,true,false,false,5,false,false,true,true,,true
